,views,likes,comments,views_log,likes_log,comments_log,likes_log_win,comments_log_win,views_log_win,duration_scaled,framerate_scaled,bitrate_scaled,views_log_scaled,likes_log_scaled,comments_log_scaled,likes_log_win_scaled,comments_log_win_scaled,views_log_win_scaled,has_description,has_hashtags,cat_Comedy,cat_Education,cat_Entertainment,cat_Film & Animation,cat_Gaming,cat_Howto & Style,cat_Music,cat_News & Politics,cat_Nonprofits & Activis,cat_People & Blogs,cat_Pets & Animals,cat_Science & Technology,cat_Shows,cat_Sports,cat_Travel & Events,resolution_score_scaled,aspect_ratio,is_hd,is_full_hd,is_4k,is_short,is_medium,is_long,content_score,duration_bitrate_ratio,optimal_duration,content_completeness,is_popular_category,is_high_fps,is_cinema_fps
7306,146,0,0,4.990432586778736,0.0,0.0,0.0,0.0,4.990432586778736,4.852030263919617,3.431403223719222,7.102499355774649,4.990432586778736,0.0,0.0,0.0,0.0,4.990432586778736,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.8375788139770532,0.5620608899297423,1,0,0,0,1,0,2,0.682183578685353,1,1.0,True,0,0
7307,32,0,0,3.49650756146648,0.0,0.0,0.0,0.0,3.49650756146648,5.0689042022202315,3.4330189939851112,6.638567789166521,3.49650756146648,0.0,0.0,0.0,0.0,3.49650756146648,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.8189195531524088,0.75,0,0,0,0,1,0,2,0.7624054327128521,1,1.0,False,0,0
7308,4,0,0,1.6094379124341005,0.0,0.0,0.0,0.0,1.6094379124341005,4.962844630259907,3.4339872044851463,6.169610732491456,1.6094379124341005,0.0,0.0,0.0,0.0,1.6094379124341005,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7636022569985758,1.7647058823529411,0,0,0,0,1,0,2,0.8030998787943102,1,1.0,True,0,0
7309,26,0,0,3.295836866004329,0.0,0.0,0.0,0.0,3.295836866004329,5.796057750765372,3.258096538021482,5.68697535633982,3.295836866004329,0.0,0.0,0.0,0.0,3.295836866004329,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,0,1,0,2,1.0173921051484431,1,1.0,True,0,1
7310,19,0,0,2.995732273553991,0.0,0.0,0.0,0.0,2.995732273553991,5.641907070938114,3.4330189939851112,6.693323668269949,2.995732273553991,0.0,0.0,0.0,0.0,2.995732273553991,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,0,1,0,2,0.8416581609573726,1,1.0,True,0,0
7311,45,1,0,3.828641396489095,0.6931471805599453,0.0,0.6931471805599453,0.0,3.828641396489095,4.653960350157523,2.5967461315435356,6.091309882077698,3.828641396489095,0.6931471805599453,0.0,0.6931471805599453,0.0,3.828641396489095,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7293294667147184,0.75,0,0,0,0,1,0,2,0.7627805241999437,0,1.0,True,0,0
7312,262754,1101,654,12.478977318053856,7.004881989712859,6.484635235635252,4.023594781085251,1.732867951399863,11.21930989847643,6.077642243349034,3.4330189939851112,6.787844982309579,12.478977318053856,7.004881989712859,6.484635235635252,4.023594781085251,1.732867951399863,11.21930989847643,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,0,1,0,2,0.8940542567777333,1,1.0,False,0,0
7313,32336,129,40,10.383967364449738,4.867534450455582,3.713572066704308,4.023594781085251,1.732867951399863,10.383967364449738,5.056245805348308,3.4339872044851463,6.436150368369428,10.383967364449738,4.867534450455582,3.713572066704308,4.023594781085251,1.732867951399863,10.383967364449738,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,0,1,0,2,0.784382230696753,1,1.0,True,0,0
7315,12801,81,28,9.45735668770195,4.406719247264253,3.367295829986474,4.023594781085251,1.732867951399863,9.45735668770195,6.561030665896573,3.258096538021482,8.450625947144124,9.45735668770195,4.406719247264253,3.367295829986474,4.023594781085251,1.732867951399863,9.45735668770195,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.9425024075576036,0.5625,1,1,0,0,0,1,2,0.7754781628315861,0,1.0,False,0,1
7316,98,0,0,4.59511985013459,0.0,0.0,0.0,0.0,4.59511985013459,5.5053315359323625,3.258096538021482,6.47543271670409,4.59511985013459,0.0,0.0,0.0,0.0,4.59511985013459,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,0,1,0,2,0.8488765170213936,1,1.0,False,0,1
7317,1594,8,0,7.374629015218945,2.1972245773362196,0.0,2.1972245773362196,0.0,7.374629015218945,5.484796933490655,3.4330189939851112,6.210600077024653,7.374629015218945,2.1972245773362196,0.0,2.1972245773362196,0.0,7.374629015218945,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.747907039794734,1.0,0,0,0,0,1,0,2,0.881715086258055,1,1.0,True,0,0
7318,685,3,0,6.530877627725885,1.3862943611198906,0.0,1.3862943611198906,0.0,6.530877627725885,5.231108616854587,3.258096538021482,6.396929655216146,6.530877627725885,1.3862943611198906,0.0,1.3862943611198906,0.0,6.530877627725885,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.8189195531524088,0.75,0,0,0,0,1,0,2,0.816476674220346,1,1.0,False,0,1
7319,8152,46,7,9.006141236662911,3.8501476017100584,2.0794415416798357,3.8501476017100584,1.732867951399863,9.006141236662911,5.545177444479562,3.4330189939851112,6.450470422144176,9.006141236662911,3.8501476017100584,2.0794415416798357,3.8501476017100584,1.732867951399863,9.006141236662911,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,0,1,0,2,0.8583240974949259,1,1.0,False,0,0
7320,90,0,0,4.51085950651685,0.0,0.0,0.0,0.0,4.51085950651685,4.394449154672439,3.4339872044851463,7.087573705557973,4.51085950651685,0.0,0.0,0.0,0.0,4.51085950651685,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.8265378138302576,1.5,0,0,0,0,1,0,2,0.6191480831303282,0,1.0,True,0,0
7321,264,5,0,5.579729825986222,1.791759469228055,0.0,1.791759469228055,0.0,5.579729825986222,5.560681631015528,3.258096538021482,7.851271997109883,5.579729825986222,1.791759469228055,0.0,1.791759469228055,0.0,5.579729825986222,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9238763082816578,0.75,1,1,0,0,1,0,2,0.7073513844909394,1,1.0,True,0,1
7322,68,0,0,4.23410650459726,0.0,0.0,0.0,0.0,4.23410650459726,7.065613363597717,3.4339872044851463,5.998936561946683,4.23410650459726,0.0,0.0,0.0,0.0,4.23410650459726,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7472578742342564,0.8181818181818182,0,0,0,0,0,1,2,1.1758508832232886,0,1.0,False,0,0
7323,11,0,0,2.4849066497880004,0.0,0.0,0.0,0.0,2.4849066497880004,3.737669618283368,3.4330189939851112,6.7580945044277305,2.4849066497880004,0.0,0.0,0.0,0.0,2.4849066497880004,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.8189195531524088,0.75,0,0,0,1,0,0,1,0.5522484379965676,0,0.4,False,0,0
7324,134,0,0,4.90527477843843,0.0,0.0,0.0,0.0,4.90527477843843,3.4339872044851463,3.4330189939851112,6.234410725718371,4.90527477843843,0.0,0.0,0.0,0.0,4.90527477843843,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7293294667147184,0.75,0,0,0,1,0,0,2,0.5499297460274112,0,1.0,False,0,0
7325,27,0,0,3.332204510175204,0.0,0.0,0.0,0.0,3.332204510175204,5.3471075307174685,3.258096538021482,5.780743515792329,3.332204510175204,0.0,0.0,0.0,0.0,3.332204510175204,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7293294667147184,0.75,0,0,0,0,1,0,2,0.9233887697037538,1,1.0,True,0,1
7326,250,0,0,5.5254529391317835,0.0,0.0,0.0,0.0,5.5254529391317835,4.343805421853684,3.4330189939851112,8.130647968160584,5.5254529391317835,0.0,0.0,0.0,0.0,5.5254529391317835,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9238763082816578,0.75,1,1,0,0,1,0,2,0.5335945540014779,0,1.0,False,0,0
7327,264,2,2,5.579729825986222,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,5.579729825986222,4.189654742026425,3.4330189939851112,8.085486772102845,5.579729825986222,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,5.579729825986222,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8900041254883724,0.5625,1,1,0,0,1,0,2,0.5175296878334766,0,1.0,True,0,0
7328,19,0,0,2.995732273553991,0.0,0.0,0.0,0.0,2.995732273553991,3.4657359027997265,3.4339872044851463,6.371611847231857,2.995732273553991,0.0,0.0,0.0,0.0,2.995732273553991,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7849850142739001,0.5633802816901409,0,0,0,1,0,0,2,0.5430815890664135,0,1.0,False,0,0
7329,3420,15,3,8.137688184977605,2.772588722239781,1.3862943611198906,2.772588722239781,1.3862943611198906,8.137688184977605,5.298317366548036,3.258096538021482,6.418364935936212,8.137688184977605,2.772588722239781,1.3862943611198906,2.772588722239781,1.3862943611198906,8.137688184977605,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7817173031017021,0.75,0,0,0,0,1,0,2,0.8242091759490942,1,1.0,True,0,1
7330,71,0,0,4.276666119016055,0.0,0.0,0.0,0.0,4.276666119016055,5.7745515455444085,3.258096538021482,6.771935555839602,4.276666119016055,0.0,0.0,0.0,0.0,4.276666119016055,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,0,1,0,1,0.8514606926000966,1,0.4,False,0,1
7331,1401,7,2,7.245655067594536,2.0794415416798357,1.0986122886681098,2.0794415416798357,1.0986122886681098,7.245655067594536,5.2832037287379885,3.4330189939851112,8.07153089355666,7.245655067594536,2.0794415416798357,1.0986122886681098,2.0794415416798357,1.0986122886681098,7.245655067594536,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.9238763082816578,0.75,1,1,0,0,1,0,2,0.6537379858252159,1,1.0,False,0,0
7332,1866,7,0,7.532088143541722,2.0794415416798357,0.0,2.0794415416798357,0.0,7.532088143541722,5.572154032177765,3.258096538021482,7.106606137727303,7.532088143541722,2.0794415416798357,0.0,2.0794415416798357,0.0,7.532088143541722,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.8375788139770532,0.5620608899297423,1,0,0,0,1,0,2,0.7829791229611647,1,1.0,False,0,1
7333,69,0,0,4.248495242049359,0.0,0.0,0.0,0.0,4.248495242049359,5.342334251964811,3.4339872044851463,6.61472560020376,4.248495242049359,0.0,0.0,0.0,0.0,4.248495242049359,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,0,1,0,1,0.8064234768909514,1,0.4,False,0,0
7334,148,2,15,5.003946305945459,1.0986122886681098,2.772588722239781,1.0986122886681098,1.732867951399863,5.003946305945459,5.384495062789089,3.4339872044851463,6.673297967767654,5.003946305945459,1.0986122886681098,2.772588722239781,1.0986122886681098,1.732867951399863,5.003946305945459,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,0,1,0,2,0.8056643724037955,1,1.0,True,0,0
7335,67,0,0,4.219507705176107,0.0,0.0,0.0,0.0,4.219507705176107,4.442651256490317,3.4330189939851112,7.122059881629142,4.219507705176107,0.0,0.0,0.0,0.0,4.219507705176107,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.8265378138302576,0.6666666666666666,1,0,0,0,1,0,1,0.6229127811915544,0,0.4,False,0,0
7336,14,0,0,2.70805020110221,0.0,0.0,0.0,0.0,2.70805020110221,4.61512051684126,2.772588722239781,5.998936561946683,2.70805020110221,0.0,0.0,0.0,0.0,2.70805020110221,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7293294667147184,0.75,0,0,0,0,1,0,1,0.7680428091166475,0,0.4,False,0,0
7337,1273,17,1,7.149916836132109,2.8903717578961645,0.6931471805599453,2.8903717578961645,0.6931471805599453,7.149916836132109,5.8522024797744745,3.4339872044851463,8.059908334578276,7.149916836132109,2.8903717578961645,0.6931471805599453,2.8903717578961645,0.6931471805599453,7.149916836132109,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8900041254883724,0.5625,1,1,0,0,1,0,2,0.7251882223616737,1,1.0,True,0,0
7338,2911,22,2,7.976595409316577,3.1354942159291497,1.0986122886681098,3.1354942159291497,1.0986122886681098,7.976595409316577,5.159055299214529,3.4330189939851112,6.805722553416985,7.976595409316577,3.1354942159291497,1.0986122886681098,3.1354942159291497,1.0986122886681098,7.976595409316577,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8375788139770532,0.5620608899297423,1,0,0,0,1,0,1,0.7569344642158439,1,0.6,False,0,0
7339,22,0,0,3.1354942159291497,0.0,0.0,0.0,0.0,3.1354942159291497,5.799092654460526,3.258096538021482,8.733755131364893,3.1354942159291497,0.0,0.0,0.0,0.0,3.1354942159291497,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.9425024075576036,0.5625,1,1,0,0,1,0,2,0.6632267907021422,1,1.0,False,0,1
7340,123,0,1,4.820281565605037,0.0,0.6931471805599453,0.0,0.6931471805599453,4.820281565605037,5.351858133476067,3.431403223719222,6.5722825426940075,4.820281565605037,0.0,0.6931471805599453,0.0,0.6931471805599453,4.820281565605037,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.8189195531524088,0.75,0,0,0,0,1,0,2,0.8130702531778057,1,1.0,False,0,0
7341,14,1,0,2.70805020110221,0.6931471805599453,0.0,0.6931471805599453,0.0,2.70805020110221,4.276666119016055,3.4330189939851112,6.3835066348840055,2.70805020110221,0.6931471805599453,0.0,0.6931471805599453,0.0,2.70805020110221,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.7858119199310634,0.6653992395437263,0,0,0,0,1,0,2,0.6689077470697964,0,1.0,False,0,0
7342,455,0,0,6.1224928095143865,0.0,0.0,0.0,0.0,6.1224928095143865,4.948759890378168,3.4339872044851463,7.138073034044347,6.1224928095143865,0.0,0.0,0.0,0.0,6.1224928095143865,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,0,1,0,2,0.6923208348331862,1,1.0,False,0,0
7343,24,0,0,3.218875824868201,0.0,0.0,0.0,0.0,3.218875824868201,4.07753744390572,3.218875824868201,6.068425588244111,3.218875824868201,0.0,0.0,0.0,0.0,3.218875824868201,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7631253940853869,0.5625,0,0,0,1,0,0,2,0.6708213146167029,0,1.0,False,0,1
7344,22,1,0,3.1354942159291497,0.6931471805599453,0.0,0.6931471805599453,0.0,3.1354942159291497,6.436150368369428,3.4339872044851463,6.495265555937008,3.1354942159291497,0.6931471805599453,0.0,0.6931471805599453,0.0,3.1354942159291497,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,0,0,1,2,0.9893755009732843,0,1.0,True,0,0
7345,76,0,0,4.343805421853684,0.0,0.0,0.0,0.0,4.343805421853684,3.49650756146648,2.719319793360441,5.19295685089021,4.343805421853684,0.0,0.0,0.0,0.0,4.343805421853684,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6522378754439802,0.75,0,0,0,1,0,0,0,0.6720231709913639,0,0.0,True,0,0
7346,233,0,0,5.455321115357702,0.0,0.0,0.0,0.0,5.455321115357702,3.6375861597263857,3.258096538021482,5.983936280687191,5.455321115357702,0.0,0.0,0.0,0.0,5.455321115357702,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7817173031017021,0.75,0,0,0,1,0,0,2,0.6068776826084886,0,1.0,False,0,1
7347,126,1,0,4.844187086458591,0.6931471805599453,0.0,0.6931471805599453,0.0,4.844187086458591,5.384495062789089,2.772588722239781,5.937536205082426,4.844187086458591,0.6931471805599453,0.0,0.6931471805599453,0.0,4.844187086458591,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7293294667147184,0.75,0,0,0,0,1,0,1,0.905332036177906,1,0.4,True,0,0
7348,9,0,0,2.302585092994046,0.0,0.0,0.0,0.0,2.302585092994046,5.247024072160486,3.4339872044851463,6.963189985870238,2.302585092994046,0.0,0.0,0.0,0.0,2.302585092994046,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,0,1,0,1,0.7524567784317538,1,0.4,True,0,0
7349,312,9,0,5.746203190540153,2.302585092994046,0.0,2.302585092994046,0.0,5.746203190540153,3.970291913552122,3.2180755046974316,8.439447842791385,5.746203190540153,2.302585092994046,0.0,2.302585092994046,0.0,5.746203190540153,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.9425024075576036,0.5625,1,1,0,1,0,0,1,0.46988773555651475,0,0.6,True,0,1
7350,68,0,0,4.23410650459726,0.0,0.0,0.0,0.0,4.23410650459726,4.394449154672439,2.771963526845863,5.556828061699537,4.23410650459726,0.0,0.0,0.0,0.0,4.23410650459726,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.6522378754439802,0.75,0,0,0,0,1,0,2,0.7893991166903089,0,1.0,True,0,0
7351,25,0,0,3.258096538021482,0.0,0.0,0.0,0.0,3.258096538021482,1.0986122886681098,3.218875824868201,5.545177444479562,3.258096538021482,0.0,0.0,0.0,0.0,3.258096538021482,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.7754239853634971,0.4859154929577465,0,0,0,1,0,0,2,0.19776367175450926,0,1.0,False,0,1
7352,15,0,0,2.772588722239781,0.0,0.0,0.0,0.0,2.772588722239781,4.882801922586371,3.4339872044851463,6.917705609835305,2.772588722239781,0.0,0.0,0.0,0.0,2.772588722239781,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,0,1,0,1,0.7048223751965194,1,0.4,False,0,0
7353,89,2,0,4.499809670330265,1.0986122886681098,0.0,1.0986122886681098,0.0,4.499809670330265,3.80666248977032,3.4330189939851112,5.4510384535657,4.499809670330265,1.0986122886681098,0.0,1.0986122886681098,0.0,4.499809670330265,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.7293294667147184,0.75,0,0,0,1,0,0,2,0.6970583565997085,0,1.0,True,0,0
7354,20,0,0,3.044522437723423,0.0,0.0,0.0,0.0,3.044522437723423,6.1903154058531475,3.4330189939851112,6.173786103901937,3.044522437723423,0.0,0.0,0.0,0.0,3.044522437723423,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7293294667147184,0.75,0,0,0,0,1,0,1,1.0010558744823161,1,0.4,False,0,0
7355,30,0,0,3.4339872044851463,0.0,0.0,0.0,0.0,3.4339872044851463,5.575949103146316,3.258096538021482,6.289715570908998,3.4339872044851463,0.0,0.0,0.0,0.0,3.4339872044851463,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7293294667147184,0.75,0,0,0,0,1,0,2,0.8851112467513755,1,1.0,False,0,1
