,views,likes,comments,views_log,likes_log,comments_log,likes_log_win,comments_log_win,duration_scaled,framerate_scaled,bitrate_scaled,views_log_scaled,likes_log_scaled,comments_log_scaled,likes_log_win_scaled,comments_log_win_scaled,has_description,has_hashtags,cat_Comedy,cat_Education,cat_Entertainment,cat_Film & Animation,cat_Gaming,cat_Howto & Style,cat_Music,cat_News & Politics,cat_Nonprofits & Activis,cat_People & Blogs,cat_Pets & Animals,cat_Science & Technology,cat_Shows,cat_Sports,cat_Travel & Events,resolution_score_scaled,aspect_ratio,is_hd,is_full_hd,is_4k,is_short,is_medium,is_long,content_score,duration_bitrate_ratio,optimal_duration,content_completeness,is_popular_category,is_high_fps,is_cinema_fps
1849,9386,98,18,9.147081032336992,4.59511985013459,2.9444389791664403,4.023594781085251,1.732867951399863,0.7155023846343607,0.5221162484473696,0.7931986412427959,1.5363397822610834,2.2207967775438817,2.3681060903971316,2.4473872072079064,2.3285137093747577,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9238763082816578,0.75,1,1,0,0,1,0,2,0.8908162288811369,1,1.0,True,0,0
1850,78,1,0,4.3694478524670215,0.6931471805599453,0.0,0.6931471805599453,0.0,0.4928742446303703,0.5254074907218134,-0.9115502918994993,-0.3952158509409171,-0.2618134200183668,-0.44926769600141864,-0.24801434185961874,-0.5569777681091652,1,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.7293294667147184,0.75,0,0,0,0,1,0,2,-0.5466963396927319,1,1.0,False,0,0
1851,209,3,0,5.3471075307174685,1.3862943611198906,0.0,1.3862943611198906,0.0,0.08068129532952589,0.5221162484473696,1.8165922222165152,4.347261612954554e-05,0.179197936182964,-0.44926769600141864,0.31296430374897116,-0.5569777681091652,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.8900041254883724,0.5625,1,1,0,0,1,0,0,0.04417039246538647,1,0.0,False,0,0
1852,57,3,0,4.060443010546419,1.3862943611198906,0.0,1.3862943611198906,0.0,0.21807441258457583,-1.6869602386761653,-1.6578029994954637,-0.5201438269130443,0.179197936182964,-0.44926769600141864,0.31296430374897116,-0.5569777681091652,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7293294667147184,0.75,0,0,0,0,1,0,2,-0.1323425267773802,1,1.0,True,0,0
1853,73249,345,132,11.201633526879316,5.846438775057725,4.890349128221754,4.023594781085251,1.732867951399863,0.30306877321063813,-0.798501829334317,-1.1533306015585207,2.3669775259169197,3.0169420575044024,4.230041855894766,2.4473872072079064,2.3285137093747577,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.675387433156987,0.7692307692307693,0,0,0,0,1,0,2,-0.26507536210218874,1,1.0,False,0,0
1854,3157,12,2,8.057694194815587,2.5649493574615367,1.0986122886681098,2.5649493574615367,1.0986122886681098,1.556401609348086,0.516623753370429,-0.6624410866035755,1.095910137805238,0.929111162418976,0.6019347522099856,1.2668746737708134,1.272380547075836,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,0,0,1,2,-2.3855052069915987,0,1.0,False,0,0
1855,63,0,0,4.1588830833596715,0.0,0.0,0.0,0.0,-1.070438230877825,0.4139448996399719,-0.8497094469372157,-0.4803453597606482,-0.7028247762196976,-0.44926769600141864,-0.8089929874682087,-0.5569777681091652,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.7207096282268658,0.65625,0,0,0,1,0,0,2,1.274772166470411,0,1.0,False,0,0
1856,61,0,1,4.127134385045092,0.0,0.6931471805599453,0.0,0.6931471805599453,-0.199121362690074,-0.0724984368883118,-0.1545682942155697,-0.4931810829665948,-0.7028247762196976,0.21396720560231527,-0.8089929874682087,0.597218822884404,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,0,1,0,2,1.3773515401181864,0,1.0,False,0,1
1857,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5474630747203816,0.5254074907218134,-0.4560657173028655,-2.161745698601754,-0.7028247762196976,-0.44926769600141864,-0.8089929874682087,-0.5569777681091652,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,0,1,0,2,-1.2273148405813716,1,1.0,False,0,0
1858,88,0,0,4.48863636973214,0.0,0.0,0.0,0.0,-0.6430968743704742,-0.0724984368883118,0.1307529337185198,-0.34702896775649095,-0.7028247762196976,-0.44926769600141864,-0.8089929874682087,-0.5569777681091652,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.7775458067134245,0.8,0,0,0,1,0,0,1,-4.568976698251638,0,0.4,False,0,1
1859,725,1,0,6.587550014824796,0.6931471805599453,0.0,0.6931471805599453,0.0,1.1275236413122753,0.5221162484473696,-0.8612330953597349,0.5015436040903926,-0.2618134200183668,-0.44926769600141864,-0.24801434185961874,-0.5569777681091652,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.7293294667147184,0.75,0,0,0,0,1,0,2,-1.3245768373653033,1,1.0,True,0,0
1860,289,6,3,5.66988092298052,1.9459101490553132,1.3862943611198906,1.9459101490553132,1.3862943611198906,1.1326981599090105,0.5221162484473696,-0.7300842787265728,0.13053795400500495,0.5352506252954078,0.8772021072060492,0.7658731744502746,1.7514154138779734,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8003156420739824,0.5625,0,0,0,0,1,0,1,-1.57300776224711,1,0.4,False,0,0
1861,1,0,0,0.6931471805599453,0.0,0.0,0.0,0.0,-0.6583629036390339,0.5254074907218134,-0.33850911376863646,-1.881512308794903,-0.7028247762196976,-0.44926769600141864,-0.8089929874682087,-0.5569777681091652,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7293294667147184,0.75,0,0,0,1,0,0,0,2.0040932687873863,0,0.0,True,0,0
1862,4635,9,3,8.441607204459642,2.302585092994046,1.3862943611198906,2.302585092994046,1.3862943611198906,0.10524581729593628,-0.0724984368883118,2.0255130258364926,1.2511228359173374,0.7621832381098814,0.8772021072060492,1.0545377360108275,1.7514154138779734,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.9425024075576036,0.5625,1,1,0,0,1,0,2,0.05170481149472654,1,1.0,False,0,1
1863,58,0,0,4.07753744390572,0.0,0.0,0.0,0.0,0.029218050843364044,0.5254074907218134,-0.8905619983465957,-0.5132326958553745,-0.7028247762196976,-0.44926769600141864,-0.8089929874682087,-0.5569777681091652,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.8003156420739824,0.5625,0,0,0,0,1,0,2,-0.03318113988364917,1,1.0,True,0,0
1864,1025,0,0,6.933423025730715,0.0,0.0,0.0,0.0,-1.5870249622329269,-1.8771807397972955,-2.0916325352325953,0.64137706083268,-0.7028247762196976,-0.44926769600141864,-0.8089929874682087,-0.5569777681091652,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6578397075139824,0.8181818181818182,0,0,0,1,0,0,2,0.7623943877566255,0,1.0,True,0,0
1865,16730,451,53,9.725018565057663,6.113682179832232,3.9889840465642745,4.023594781085251,1.732867951399863,-0.19038642609477885,0.5221162484473696,1.1410871702043415,1.7699949112628166,3.186974309933472,3.3675745502365277,2.4473872072079064,2.3285137093747577,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.8900041254883724,0.5625,1,1,0,0,1,0,2,-0.16539705334477958,0,1.0,True,0,0
1866,98,1,0,4.59511985013459,0.6931471805599453,0.0,0.6931471805599453,0.0,-0.02570743386350573,-0.20582158217463434,0.08746416076301557,-0.30397862071835663,-0.2618134200183668,-0.44926769600141864,-0.24801434185961874,-0.5569777681091652,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,0,1,0,1,-0.2637629428320164,0,0.4,False,0,1
1867,26,0,0,3.295836866004329,0.0,0.0,0.0,0.0,-0.4916764328391767,-2.5838653517537074,0.09249539931986424,-0.8292674557202547,-0.7028247762196976,-0.44926769600141864,-0.8089929874682087,-0.5569777681091652,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,0,1,0,2,-4.797058561670356,0,1.0,False,0,0
1868,14,1,0,2.70805020110221,0.6931471805599453,0.0,0.6931471805599453,0.0,-2.0203937172152067,0.5254074907218134,1.526874487357086,-1.0669045033898719,-0.2618134200183668,-0.44926769600141864,-0.24801434185961874,-0.5569777681091652,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.8900041254883724,0.5625,1,1,0,1,0,0,2,-1.3146120479165564,0,1.0,False,0,0
1869,19,0,0,2.995732273553991,0.0,0.0,0.0,0.0,0.963249516105269,0.5254074907218134,-0.9085282199502355,-0.950597138070003,-0.7028247762196976,-0.44926769600141864,-0.8089929874682087,-0.5569777681091652,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7293294667147184,0.75,0,0,0,0,1,0,2,-1.0720303433081022,1,1.0,False,0,0
1870,203,1,0,5.318119993844216,0.6931471805599453,0.0,0.6931471805599453,0.0,-1.1231474081555155,0.46120510723750374,-0.3221463098480888,-0.011675936981093916,-0.2618134200183668,-0.44926769600141864,-0.24801434185961874,-0.5569777681091652,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7817173031017021,0.75,0,0,0,1,0,0,2,3.598144116142568,0,1.0,False,0,0
1871,36,0,0,3.610917912644224,0.0,0.0,0.0,0.0,0.035831113586096086,-4.079105626960812,-0.9267819132685693,-0.7018829229108449,-0.7028247762196976,-0.44926769600141864,-0.8089929874682087,-0.5569777681091652,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.7293294667147184,0.75,0,0,0,0,1,0,1,-0.039083573822206764,1,0.4,True,0,0
1872,35,0,1,3.58351893845611,0.0,0.6931471805599453,0.0,0.6931471805599453,-1.1794944925014816,0.5221162484473696,0.03457273152432788,-0.7129600904003859,-0.7028247762196976,0.21396720560231527,-0.8089929874682087,0.597218822884404,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,1,0,0,2,-26.462243891373614,0,1.0,False,0,0
1873,40,0,0,3.713572066704308,0.0,0.0,0.0,0.0,0.21807441258457583,-1.7228873221728644,-0.9085282199502355,-0.6603807392811386,-0.7028247762196976,-0.44926769600141864,-0.8089929874682087,-0.5569777681091652,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7293294667147184,0.75,0,0,0,0,1,0,1,-0.24270179582857596,1,0.4,True,0,0
1874,524,1,0,6.263398262591624,0.6931471805599453,0.0,0.6931471805599453,0.0,1.6564532727384145,-0.0724984368883118,2.2739790265428006,0.37049186372732773,-0.2618134200183668,-0.44926769600141864,-0.24801434185961874,-0.5569777681091652,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9425024075576036,0.5625,1,1,0,0,0,1,2,0.725248898299099,0,1.0,False,0,1
1875,44,0,0,3.80666248977032,0.0,0.0,0.0,0.0,-1.1508351032834103,-0.9643544521737502,-0.8497094469372157,-0.6227450890960385,-0.7028247762196976,-0.44926769600141864,-0.8089929874682087,-0.5569777681091652,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7817173031017021,0.75,0,0,0,1,0,0,2,1.3705158462620668,0,1.0,False,0,0
1876,406,1,0,6.008813185442595,0.6931471805599453,0.0,0.6931471805599453,0.0,-0.2168766007933823,0.5221162484473696,-0.13601777990070785,0.26756532638488645,-0.2618134200183668,-0.44926769600141864,-0.24801434185961874,-0.5569777681091652,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,0,1,0,2,1.7210000125717508,0,1.0,False,0,0
1877,20,0,0,3.044522437723423,0.0,0.0,0.0,0.0,-1.1508351032834103,0.5254074907218134,-0.5534871190093272,-0.9308716981087706,-0.7028247762196976,-0.44926769600141864,-0.8089929874682087,-0.5569777681091652,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7817173031017021,0.75,0,0,0,1,0,0,2,2.1175020769234827,0,1.0,False,0,0
1878,54,0,0,4.007333185232471,0.0,0.0,0.0,0.0,0.2935165147693451,0.516623753370429,-0.7352581265681704,-0.5416156683879736,-0.7028247762196976,-0.44926769600141864,-0.8089929874682087,-0.5569777681091652,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7293294667147184,1.3333333333333333,0,0,0,0,1,0,0,-0.40470627493445416,1,0.0,False,0,0
1879,511,3,0,6.238324625039508,1.3862943611198906,0.0,1.3862943611198906,0.0,0.5683163468151395,-0.0724984368883118,1.813819847841887,0.360354809659905,0.179197936182964,-0.44926769600141864,0.31296430374897116,-0.5569777681091652,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9425024075576036,0.5625,1,1,0,0,1,0,1,0.31160772128213443,1,0.6,True,0,1
1880,5044,13,6,8.52615293278771,2.6390573296152584,1.9459101490553132,2.6390573296152584,1.732867951399863,1.1875537478477733,0.5221162484473696,-0.7249337891940375,1.2853039401727484,0.9762619814967386,1.4126680694962146,1.3268518200588644,2.3285137093747577,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8162372344093372,0.7817589576547231,0,0,0,0,1,0,2,-1.6610681517606434,1,1.0,True,0,0
1881,5342,46,4,8.583542571957771,3.8501476017100584,1.6094379124341005,3.8501476017100584,1.6094379124341005,0.5003670383452324,-0.20854211410341522,2.1921129294307775,1.3085060732484777,1.7468119863994502,1.0907160555421467,2.307012743458485,2.1229837235420215,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.9425024075576036,0.5625,1,1,0,0,1,0,2,0.22722133440929934,1,1.0,True,0,1
1882,29,1,0,3.4011973816621555,0.6931471805599453,0.0,0.6931471805599453,0.0,-0.8103542705948069,0.516623753370429,0.41786482679156217,-0.7866711135830208,-0.2618134200183668,-0.44926769600141864,-0.24801434185961874,-0.5569777681091652,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,1,0,0,2,-1.8939492565243685,0,1.0,True,0,0
1883,3947,12,3,8.280964400553373,2.5649493574615367,1.3862943611198906,2.5649493574615367,1.3862943611198906,0.13494759183285923,-0.0724984368883118,-0.11024374627333128,1.1861763443939,0.929111162418976,0.8772021072060492,1.2668746737708134,1.7514154138779734,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,0,1,0,2,-1.3461946191127188,1,1.0,True,0,1
1884,71,1,0,4.276666119016055,0.6931471805599453,0.0,0.6931471805599453,0.0,-1.0453067468709774,-1.7228873221728644,-0.4911075604726843,-0.4327267005935348,-0.2618134200183668,-0.44926769600141864,-0.24801434185961874,-0.5569777681091652,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7817173031017021,0.75,0,0,0,1,0,0,2,2.172709042119338,0,1.0,True,0,0
1885,2,0,0,1.0986122886681098,0.0,0.0,0.0,0.0,1.652823449934713,0.5254074907218134,1.5041616549705819,-1.7175862843079208,-0.7028247762196976,-0.44926769600141864,-0.8089929874682087,-0.5569777681091652,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8900041254883724,0.5625,1,1,0,0,0,1,0,1.091576612384115,0,0.0,True,0,0
1886,1993,4,0,7.597897950521784,1.6094379124341005,0.0,1.6094379124341005,0.0,-0.5989396996999805,-0.0724984368883118,-0.3403417751968436,0.9100185064567234,0.3211718819085505,-0.44926769600141864,0.49355909040223744,-0.5569777681091652,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.7817173031017021,0.75,0,0,0,1,0,0,2,1.8130910005042056,0,1.0,True,0,1
1887,839,7,0,6.733401891837359,2.0794415416798357,0.0,2.0794415416798357,0.0,-0.4311518008350708,-0.20582158217463434,-0.3625664681906593,0.5605102522298316,0.6202092923842948,-0.44926769600141864,0.873942949357561,-0.5569777681091652,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,0,1,0,2,1.2228950842878072,0,1.0,False,0,1
1888,100,0,0,4.61512051684126,0.0,0.0,0.0,0.0,-0.4916764328391767,0.5254074907218134,0.4235125189877627,-0.2958925247393189,-0.7028247762196976,-0.44926769600141864,-0.8089929874682087,-0.5569777681091652,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.8189195531524088,0.75,0,0,0,0,1,0,2,-1.134168937006075,0,1.0,False,0,0
1889,100,0,0,4.61512051684126,0.0,0.0,0.0,0.0,-1.5403431834301655,-4.533019485935986,-1.5260222599360307,-0.2958925247393189,-0.7028247762196976,-0.44926769600141864,-0.8089929874682087,-0.5569777681091652,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6170421252583357,0.6857142857142857,0,0,0,1,0,0,2,1.016042589965111,0,1.0,True,0,0
1890,896,5,0,6.799055862058796,1.791759469228055,0.0,1.791759469228055,0.0,0.7788876457853284,-0.0724984368883118,-0.4621718772525195,0.5870535826298319,0.4371730419529231,-0.44926769600141864,0.6411157751353391,-0.5569777681091652,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,0,1,0,2,-1.7225477411775247,1,1.0,False,0,1
1891,273,0,0,5.6131281063880705,0.0,0.0,0.0,0.0,-0.6133950998335506,-4.262424480721179,-1.4902885984108016,0.10759328277090895,-0.7028247762196976,-0.44926769600141864,-0.8089929874682087,-0.5569777681091652,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7238589259820395,0.8163265306122449,0,0,0,1,0,0,2,0.4143753457887031,0,1.0,True,0,0
1892,3041,1,0,8.020270472819238,0.6931471805599453,0.0,0.6931471805599453,0.0,-1.070438230877825,0.5254074907218134,0.43006634945041816,1.0807800517739363,-0.2618134200183668,-0.44926769600141864,-0.24801434185961874,-0.5569777681091652,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.8333532273396249,0.6,1,0,0,1,0,0,2,-2.432447362118585,0,1.0,True,0,0
1893,27,0,0,3.332204510175204,0.0,0.0,0.0,0.0,0.7408943402704143,-0.0724984368883118,-0.7430631615299863,-0.8145643327889017,-0.7028247762196976,-0.44926769600141864,-0.8089929874682087,-0.5569777681091652,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8189195531524088,0.75,0,0,0,0,1,0,1,-1.0106828158218775,1,0.4,True,0,1
1894,1830,18,0,7.5126175446745105,2.9444389791664403,0.0,2.9444389791664403,0.0,-0.44290320913815556,0.5221162484473696,-0.3852327401439823,0.8755403784560015,1.170559497529005,-0.44926769600141864,1.574003635666839,-0.5569777681091652,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7817173031017021,0.75,0,0,0,0,1,0,2,1.1803426560491688,0,1.0,False,0,0
1895,147,0,0,4.997212273764115,0.0,0.0,0.0,0.0,-0.5707745366915162,-0.0724984368883118,-0.39673702076163836,-0.14141614329714278,-0.7028247762196976,-0.44926769600141864,-0.8089929874682087,-0.5569777681091652,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.8375788139770532,0.5620608899297423,1,0,0,1,0,0,2,1.4758725078024213,0,1.0,False,0,1
